time,current_response_time_percentile_50,current_response_time_percentile_95,current_response_time_average,current_max_response_time,current_min_response_time,current_fail_per_sec,fail_ratio,total_rps,user_count,avg_response_time,current_rps,max_response_time,median_response_time,min_response_time,num_failures,num_requests,custom_cpu_loadgenerator,custom_cpu_redis-cart,custom_cpu_frontend,custom_cpu_checkoutservice,custom_cpu_paymentservice,custom_cpu_currencyservice,custom_cpu_productcatalogservice,custom_cpu_recommendationservice,custom_cpu_shippingservice,custom_cpu_emailservice,custom_cpu_cartservice,custom_cpu_adservice,custom_cpu_coredns,custom_cpu_metrics-server,custom_cpu_local-path-provisioner,custom_cpu_prometheus-grafana,custom_cpu_prometheus-kube-prometheus-operator,custom_cpu_prometheus-kube-state-metrics,custom_monitored_count_coredns,custom_monitored_count_metrics-server,custom_monitored_count_local-path-provisioner,custom_monitored_count_emailservice,custom_monitored_count_paymentservice,custom_monitored_count_loadgenerator,custom_monitored_count_redis-cart,custom_monitored_count_shippingservice,custom_monitored_count_checkoutservice,custom_monitored_count_prometheus-grafana,custom_monitored_count_adservice,custom_monitored_count_prometheus-kube-prometheus-operator,custom_monitored_count_prometheus-kube-state-metrics,custom_monitored_count_cartservice,custom_monitored_count_recommendationservice,custom_monitored_count_frontend,custom_monitored_count_currencyservice,custom_monitored_count_productcatalogservice,custom_kubernetes_coredns_ordered,custom_kubernetes_coredns_ready,custom_kubernetes_metrics-server_ordered,custom_kubernetes_metrics-server_ready,custom_kubernetes_local-path-provisioner_ordered,custom_kubernetes_local-path-provisioner_ready,custom_kubernetes_emailservice_ordered,custom_kubernetes_emailservice_ready,custom_kubernetes_paymentservice_ordered,custom_kubernetes_paymentservice_ready,custom_kubernetes_loadgenerator_ordered,custom_kubernetes_loadgenerator_ready,custom_kubernetes_redis-cart_ordered,custom_kubernetes_redis-cart_ready,custom_kubernetes_shippingservice_ordered,custom_kubernetes_shippingservice_ready,custom_kubernetes_checkoutservice_ordered,custom_kubernetes_checkoutservice_ready,custom_kubernetes_prometheus-grafana_ordered,custom_kubernetes_prometheus-grafana_ready,custom_kubernetes_adservice_ordered,custom_kubernetes_adservice_ready,custom_kubernetes_prometheus-kube-prometheus-operator_ordered,custom_kubernetes_prometheus-kube-prometheus-operator_ready,custom_kubernetes_prometheus-kube-state-metrics_ordered,custom_kubernetes_prometheus-kube-state-metrics_ready,custom_kubernetes_cartservice_ordered,custom_kubernetes_cartservice_ready,custom_kubernetes_recommendationservice_ordered,custom_kubernetes_recommendationservice_ready,custom_kubernetes_frontend_ordered,custom_kubernetes_frontend_ready,custom_kubernetes_productcatalogservice_ordered,custom_kubernetes_productcatalogservice_ready,custom_kubernetes_currencyservice_ordered,custom_kubernetes_currencyservice_ready,elapsed,elapsed_min
1702803575.4443164,3800.0,6500.0,3929,7800,2100,0.0,0.0,81.7,744,3536.6621398114103,81.7,19607.0,3300.0,18.0,0,21690,"[995.0587974097589, 1702803570.106]","[31.10227772021716, 1702803570.106]","[1322.7833440451527, 1702803570.106]","[90.23317081414619, 1702803570.106]","[33.643934318619614, 1702803570.106]","[643.6586852125513, 1702803570.106]","[549.4890061858956, 1702803570.106]","[502.42351418757903, 1702803570.106]","[94.19156095931352, 1702803570.106]","[44.41032307557341, 1702803570.106]","[303.85203029507534, 1702803570.106]","[124.88562540730177, 1702803570.106]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,27,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,27,7,11,4,13,7,374.9418318271637,6.249030530452728
1702803578.1236465,3700.0,7000.0,4107,8200,1700,0.0,0.0,86.0,743,3550.8648268403836,86.0,19607.0,3300.0,18.0,0,22308,"[1030.006384707652, 1702803577.614]","[31.71635534260607, 1702803577.614]","[1347.605426204418, 1702803577.614]","[89.87996641580007, 1702803577.614]","[29.152278877806413, 1702803577.614]","[660.1278150839852, 1702803577.614]","[533.8299544761472, 1702803577.614]","[504.87739491146544, 1702803577.614]","[96.90803586083288, 1702803577.614]","[40.543858880651165, 1702803577.614]","[303.29656651695825, 1702803577.614]","[128.789864585251, 1702803577.614]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,27,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,27,7,11,4,13,7,377.6211619377136,6.293686032295227
1702803582.1281452,3700.0,7000.0,4107,8200,1700,0.0,0.0,86.0,743,3550.8648268403836,86.0,19607.0,3300.0,18.0,0,22308,"[1030.006384707652, 1702803579.314]","[31.71635534260607, 1702803579.314]","[1347.605426204418, 1702803579.314]","[89.87996641580007, 1702803579.314]","[29.152278877806413, 1702803579.314]","[660.1278150839852, 1702803579.314]","[533.8299544761472, 1702803579.314]","[504.87739491146544, 1702803579.314]","[96.90803586083288, 1702803579.314]","[40.543858880651165, 1702803579.314]","[303.29656651695825, 1702803579.314]","[128.789864585251, 1702803579.314]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,27,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,27,7,11,4,13,7,381.6256606578827,6.360427677631378
1702803586.0459325,3700.0,6500.0,4065,8800,2200,0.0,0.0,85.1,743,3563.4594490810027,85.1,19607.0,3300.0,18.0,0,22929,"[1011.4079925849064, 1702803583.419]","[31.615943034140415, 1702803583.419]","[1337.0281207904886, 1702803583.419]","[97.12633588604405, 1702803583.419]","[32.386078003182774, 1702803583.419]","[653.3738537624956, 1702803583.419]","[550.5595164990689, 1702803583.419]","[516.5630638491282, 1702803583.419]","[90.69397467816218, 1702803583.419]","[46.441947926793716, 1702803583.419]","[316.8763025307789, 1702803583.419]","[118.89866693969815, 1702803583.419]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,27,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,27,7,11,4,13,7,385.543447971344,6.425724132855733
1702803589.62371,3400.0,6500.0,3755,8800,1900,0.0,0.0,92.6,743,3560.40028970078,92.6,19607.0,3300.0,18.0,0,23272,"[1011.4079925849064, 1702803587.427]","[31.615943034140415, 1702803587.427]","[1337.0281207904886, 1702803587.427]","[97.12633588604405, 1702803587.427]","[32.386078003182774, 1702803587.427]","[653.3738537624956, 1702803587.427]","[550.5595164990689, 1702803587.427]","[516.5630638491282, 1702803587.427]","[90.69397467816218, 1702803587.427]","[46.441947926793716, 1702803587.427]","[316.8763025307789, 1702803587.427]","[118.89866693969815, 1702803587.427]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,27,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,27,7,11,4,13,7,389.12122535705566,6.485353755950928
1702803593.2520318,2900.0,6000.0,3434,8800,1700,0.0,0.0,97.7,743,3554.5013705934466,97.7,19607.0,3300.0,18.0,0,23602,"[1011.4079925849064, 1702803591.477]","[31.615943034140415, 1702803591.477]","[1337.0281207904886, 1702803591.477]","[97.12633588604405, 1702803591.477]","[32.386078003182774, 1702803591.477]","[653.3738537624956, 1702803591.477]","[550.5595164990689, 1702803591.477]","[516.5630638491282, 1702803591.477]","[90.69397467816218, 1702803591.477]","[46.441947926793716, 1702803591.477]","[316.8763025307789, 1702803591.477]","[118.89866693969815, 1702803591.477]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,27,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,27,7,11,4,13,7,392.7495472431183,6.545825787385305
1702803595.2265785,2800.0,5600.0,3201,7000,1700,0.0,0.0,103.9,743,3549.887625920436,103.9,19607.0,3300.0,18.0,0,23925,"[991.2383752173554, 1702803594.59]","[31.173184565086295, 1702803594.59]","[1331.9793746095695, 1702803594.59]","[96.67835449949058, 1702803594.59]","[36.289373674229765, 1702803594.59]","[669.4247426181763, 1702803594.59]","[554.286820968481, 1702803594.59]","[504.4382745888202, 1702803594.59]","[92.46941707825793, 1702803594.59]","[51.06666503230767, 1702803594.59]","[311.20780374048275, 1702803594.59]","[120.67804973765203, 1702803594.59]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,27,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,27,7,11,4,13,7,394.724093914032,6.5787348985672
1702803597.8381317,2900.0,5500.0,3250,6600,1700,0.0,0.0,91.5,743,3549.566344023356,91.5,19607.0,3300.0,18.0,0,24120,"[991.2383752173554, 1702803597.238]","[31.173184565086295, 1702803597.238]","[1331.9793746095695, 1702803597.238]","[96.67835449949058, 1702803597.238]","[36.289373674229765, 1702803597.238]","[669.4247426181763, 1702803597.238]","[554.286820968481, 1702803597.238]","[504.4382745888202, 1702803597.238]","[92.46941707825793, 1702803597.238]","[51.06666503230767, 1702803597.238]","[311.20780374048275, 1702803597.238]","[120.67804973765203, 1702803597.238]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,27,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,27,7,11,4,13,7,397.33564710617065,6.622260785102844
1702803605.494934,2900.0,5500.0,3250,6600,1700,0.0,0.0,91.5,743,3549.566344023356,91.5,19607.0,3300.0,18.0,0,24120,"[991.2383752173554, 1702803598.796]","[31.173184565086295, 1702803598.796]","[1331.9793746095695, 1702803598.796]","[96.67835449949058, 1702803598.796]","[36.289373674229765, 1702803598.796]","[669.4247426181763, 1702803598.796]","[554.286820968481, 1702803598.796]","[504.4382745888202, 1702803598.796]","[92.46941707825793, 1702803598.796]","[51.06666503230767, 1702803598.796]","[311.20780374048275, 1702803598.796]","[120.67804973765203, 1702803598.796]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,27,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,27,7,11,4,13,7,404.99244952201843,6.749874158700307
1702803608.4303513,3000.0,5900.0,3305,7400,1700,0.0,0.0,91.1,743,3544.23374579611,91.1,19607.0,3300.0,18.0,0,25081,"[1042.431976210373, 1702803607.523]","[31.366831930745924, 1702803607.523]","[1373.2051191184792, 1702803607.523]","[86.29896292255756, 1702803607.523]","[31.177600263422615, 1702803607.523]","[664.6726084210458, 1702803607.523]","[563.6007347056137, 1702803607.523]","[522.5770939380187, 1702803607.523]","[87.70578485470068, 1702803607.523]","[41.71565409928964, 1702803607.523]","[297.4430213015569, 1702803607.523]","[133.21986387967917, 1702803607.523]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,27,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,14,7,407.9278666973114,6.798797778288523
1702803612.144986,3000.0,5900.0,3305,7400,1700,0.0,0.0,91.1,743,3544.23374579611,91.1,19607.0,3300.0,18.0,0,25081,"[1042.431976210373, 1702803609.162]","[31.366831930745924, 1702803609.162]","[1373.2051191184792, 1702803609.162]","[86.29896292255756, 1702803609.162]","[31.177600263422615, 1702803609.162]","[664.6726084210458, 1702803609.162]","[563.6007347056137, 1702803609.162]","[522.5770939380187, 1702803609.162]","[87.70578485470068, 1702803609.162]","[41.71565409928964, 1702803609.162]","[297.4430213015569, 1702803609.162]","[133.21986387967917, 1702803609.162]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,27,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,14,7,411.64250135421753,6.8607083559036255
1702803615.3994956,3000.0,5700.0,3312,7700,1500,0.0,0.0,102.9,743,3539.550251603866,102.9,19607.0,3300.0,18.0,0,25711,"[1026.6044716855163, 1702803614.111]","[30.9103748759478, 1702803614.111]","[1386.6266593902876, 1702803614.111]","[84.47119094863348, 1702803614.111]","[25.902403158587365, 1702803614.111]","[659.0733305202867, 1702803614.111]","[558.6997579493574, 1702803614.111]","[497.3258014520836, 1702803614.111]","[85.65348696152631, 1702803614.111]","[41.71565409928964, 1702803614.111]","[295.67758455844375, 1702803614.111]","[131.84372475794353, 1702803614.111]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,14,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,14,7,414.89701104164124,6.9149501840273535
1702803617.431962,3000.0,5700.0,3366,7700,1500,0.0,0.0,86.4,743,3538.082839935973,86.4,19607.0,3300.0,18.0,0,25940,"[1026.6044716855163, 1702803616.952]","[30.9103748759478, 1702803616.952]","[1386.6266593902876, 1702803616.952]","[84.47119094863348, 1702803616.952]","[25.902403158587365, 1702803616.952]","[659.0733305202867, 1702803616.952]","[558.6997579493574, 1702803616.952]","[497.3258014520836, 1702803616.952]","[85.65348696152631, 1702803616.952]","[41.71565409928964, 1702803616.952]","[295.67758455844375, 1702803616.952]","[131.84372475794353, 1702803616.952]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,14,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,14,7,416.9294774532318,6.9488246242205305
1702803623.0534163,3000.0,5700.0,3366,7700,1500,0.0,0.0,86.4,743,3538.082839935973,86.4,19607.0,3300.0,18.0,0,25940,"[1026.6044716855163, 1702803619.047]","[30.9103748759478, 1702803619.047]","[1386.6266593902876, 1702803619.047]","[84.47119094863348, 1702803619.047]","[25.902403158587365, 1702803619.047]","[659.0733305202867, 1702803619.047]","[558.6997579493574, 1702803619.047]","[497.3258014520836, 1702803619.047]","[85.65348696152631, 1702803619.047]","[41.71565409928964, 1702803619.047]","[295.67758455844375, 1702803619.047]","[131.84372475794353, 1702803619.047]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,14,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,14,7,422.5509316921234,7.042515528202057
1702803628.1200562,3100.0,6500.0,3561,8000,1500,0.0,0.0,90.2,743,3539.9508558312996,90.2,19607.0,3300.0,18.0,0,26639,"[1026.6044716855163, 1702803625.293]","[30.9103748759478, 1702803625.293]","[1386.6266593902876, 1702803625.293]","[84.47119094863348, 1702803625.293]","[25.902403158587365, 1702803625.293]","[659.0733305202867, 1702803625.293]","[558.6997579493574, 1702803625.293]","[497.3258014520836, 1702803625.293]","[85.65348696152631, 1702803625.293]","[41.71565409928964, 1702803625.293]","[295.67758455844375, 1702803625.293]","[131.84372475794353, 1702803625.293]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,14,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,14,7,427.61757159233093,7.126959526538849
1702803636.2627497,3100.0,6700.0,3553,8700,1300,0.0,0.0,96.3,743,3540.3654365511934,96.3,19607.0,3300.0,18.0,0,27096,"[1048.079008779253, 1702803629.252]","[30.48152844667559, 1702803629.252]","[1391.6659854282696, 1702803629.252]","[79.76165929494833, 1702803629.252]","[30.038402451297976, 1702803629.252]","[665.2917453844543, 1702803629.252]","[553.2640900330764, 1702803629.252]","[498.21668566419135, 1702803629.252]","[97.06002322726324, 1702803629.252]","[41.09141438333651, 1702803629.252]","[287.346579446739, 1702803629.252]","[130.82617944943414, 1702803629.252]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,14,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,14,7,435.7602651119232,7.26267108519872
1702803645.188343,2900.0,5300.0,3161,7500,1400,0.0,0.0,87.0,733,3525.076355482779,87.0,19607.0,3200.0,18.0,0,27907,"[1044.9825922764635, 1702803638.208]","[32.29531000060064, 1702803638.208]","[1364.4401023039204, 1702803638.208]","[80.80304145088932, 1702803638.208]","[32.41057005908446, 1702803638.208]","[644.3601386995639, 1702803638.208]","[557.42397442118, 1702803638.208]","[537.7431141921958, 1702803638.208]","[95.98748107666543, 1702803638.208]","[49.98763705626109, 1702803638.208]","[301.25517008382553, 1702803638.208]","[126.64157375415225, 1702803638.208]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,13,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,13,7,444.6858584880829,7.411430974801381
1702803648.8996453,3500.0,6600.0,3967,8500,2400,0.0,0.0,80.9,725,3536.220860526542,80.9,19607.0,3300.0,18.0,0,28630,"[1040.9413273762293, 1702803647.423]","[33.62714184205194, 1702803647.423]","[1322.3225907417839, 1702803647.423]","[79.35136044843134, 1702803647.423]","[33.780972473131094, 1702803647.423]","[671.1829756426722, 1702803647.423]","[558.3140457533972, 1702803647.423]","[537.0378993179093, 1702803647.423]","[92.26306508927587, 1702803647.423]","[49.34074589259138, 1702803647.423]","[298.43945606383085, 1702803647.423]","[138.5545491276893, 1702803647.423]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,13,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,13,7,448.3971607685089,7.473286012808482
1702803652.8316486,3600.0,6900.0,4024,8500,2200,0.0,0.0,78.4,721,3540.4193910155964,78.4,19607.0,3300.0,18.0,0,28908,"[1040.9413273762293, 1702803649.629]","[33.62714184205194, 1702803649.629]","[1322.3225907417839, 1702803649.629]","[79.35136044843134, 1702803649.629]","[33.780972473131094, 1702803649.629]","[671.1829756426722, 1702803649.629]","[558.3140457533972, 1702803649.629]","[537.0378993179093, 1702803649.629]","[92.26306508927587, 1702803649.629]","[49.34074589259138, 1702803649.629]","[298.43945606383085, 1702803649.629]","[138.5545491276893, 1702803649.629]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,13,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,13,7,452.3291640281677,7.538819400469462
1702803655.2785654,3600.0,6900.0,4017,8800,2100,0.0,0.0,85.8,718,3544.473664886135,85.8,19607.0,3300.0,18.0,0,29318,"[1020.8343119941007, 1702803654.548]","[33.5173408785939, 1702803654.548]","[1318.7360957464273, 1702803654.548]","[72.54821433494243, 1702803654.548]","[28.421072863668574, 1702803654.548]","[663.4509966560447, 1702803654.548]","[541.9089916454493, 1702803654.548]","[508.6875856088483, 1702803654.548]","[87.89360600543338, 1702803654.548]","[41.06256047906802, 1702803654.548]","[299.22842646230856, 1702803654.548]","[138.5545491276893, 1702803654.548]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,13,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,13,7,454.7760808467865,7.579601347446442
1702803657.8719318,3300.0,6800.0,3804,8800,2100,0.0,0.0,90.2,715,3544.1226272133335,90.2,19607.0,3300.0,18.0,0,29497,"[1020.8343119941007, 1702803656.844]","[33.5173408785939, 1702803656.844]","[1318.7360957464273, 1702803656.844]","[72.54821433494243, 1702803656.844]","[28.421072863668574, 1702803656.844]","[663.4509966560447, 1702803656.844]","[541.9089916454493, 1702803656.844]","[508.6875856088483, 1702803656.844]","[87.89360600543338, 1702803656.844]","[41.06256047906802, 1702803656.844]","[299.22842646230856, 1702803656.844]","[138.5545491276893, 1702803656.844]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,13,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,13,7,457.3694472312927,7.622824120521545
1702803668.230326,3300.0,6800.0,3804,8800,2100,0.0,0.0,90.2,715,3544.1226272133335,90.2,19607.0,3300.0,18.0,0,29497,"[1020.8343119941007, 1702803658.918]","[33.5173408785939, 1702803658.918]","[1318.7360957464273, 1702803658.918]","[72.54821433494243, 1702803658.918]","[28.421072863668574, 1702803658.918]","[663.4509966560447, 1702803658.918]","[541.9089916454493, 1702803658.918]","[508.6875856088483, 1702803658.918]","[87.89360600543338, 1702803658.918]","[41.06256047906802, 1702803658.918]","[299.22842646230856, 1702803658.918]","[138.5545491276893, 1702803658.918]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,13,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,13,7,467.7278413772583,7.795464022954305
1702803680.3046389,5200.0,8400.0,5206,10000,3100,0.0,0.0,58.7,704,3572.4507083542503,58.7,19607.0,3300.0,18.0,0,30389,"[1020.8343119941007, 1702803670.519]","[31.20352143782505, 1702803670.519]","[1352.3712823502478, 1702803670.519]","[78.44902878601626, 1702803670.519]","[29.649397089565003, 1702803670.519]","[650.8391642002612, 1702803670.519]","[555.0455206995598, 1702803670.519]","[518.8305771753265, 1702803670.519]","[85.56235900706774, 1702803670.519]","[41.33461054176163, 1702803670.519]","[301.023266116038, 1702803670.519]","[133.36792370957335, 1702803670.519]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,13,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,14,7,479.80215430259705,7.9967025717099505
1702803696.2280257,3300.0,8700.0,3952,10000,1500,0.0,0.0,90.6,691,3596.1014832048136,90.6,19607.0,3300.0,18.0,0,31424,"[1021.0441339438239, 1702803682.036]","[30.161147413485615, 1702803682.036]","[1306.8381606105754, 1702803682.036]","[82.26528589846515, 1702803682.036]","[29.649397089565003, 1702803682.036]","[643.893692347904, 1702803682.036]","[551.2823893936505, 1702803682.036]","[523.5215493326945, 1702803682.036]","[88.70127107288857, 1702803682.036]","[43.971913462528406, 1702803682.036]","[273.3341976820481, 1702803682.036]","[119.35079052808248, 1702803682.036]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,14,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,14,7,495.72554111480713,8.262092351913452
1702803699.953166,1700.0,3400.0,1891,6800,550,0.0,0.0,97.6,552,3541.3803543872145,97.6,19607.0,3200.0,18.0,0,32871,"[922.4678631492019, 1702803697.809]","[33.951161292158446, 1702803697.809]","[1349.349204848648, 1702803697.809]","[75.84237686702444, 1702803697.809]","[29.220190689236116, 1702803697.809]","[636.5183668861573, 1702803697.809]","[546.3912038626319, 1702803697.809]","[519.8872680396427, 1702803697.809]","[84.40001041420715, 1702803697.809]","[41.223549117773835, 1702803697.809]","[322.31278215185245, 1702803697.809]","[133.580394875159, 1702803697.809]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,14,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,14,7,499.4506814479828,8.324178024133046
1702803703.0357146,1600.0,3100.0,1778,4700,370,0.0,0.0,99.6,552,3528.125458616173,99.6,19607.0,3200.0,18.0,0,33134,"[922.4678631492019, 1702803700.244]","[33.951161292158446, 1702803700.244]","[1349.349204848648, 1702803700.244]","[75.84237686702444, 1702803700.244]","[29.220190689236116, 1702803700.244]","[636.5183668861573, 1702803700.244]","[546.3912038626319, 1702803700.244]","[519.8872680396427, 1702803700.244]","[84.40001041420715, 1702803700.244]","[41.223549117773835, 1702803700.244]","[322.31278215185245, 1702803700.244]","[133.580394875159, 1702803700.244]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,14,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,14,7,502.53323006629944,8.375553834438325
1702803705.6837595,1500.0,3300.0,1665,4800,310,0.0,0.0,86.6,552,3505.114372552204,86.6,19607.0,3200.0,18.0,0,33483,"[1003.163104389633, 1702803703.25]","[32.954412915695535, 1702803703.25]","[1370.3653878422624, 1702803703.25]","[81.41822164068499, 1702803703.25]","[30.93983967163874, 1702803703.25]","[635.0863730443084, 1702803703.25]","[561.8859005456584, 1702803703.25]","[526.6062753216065, 1702803703.25]","[92.75635303043175, 1702803703.25]","[43.469877524642776, 1702803703.25]","[305.91121806409603, 1702803703.25]","[129.67325644213813, 1702803703.25]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,14,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,14,7,505.18127489089966,8.419687914848328
1702803708.3002286,1400.0,3200.0,1554,4800,310,0.0,0.0,88.9,552,3490.9728065538848,88.9,19607.0,3200.0,18.0,0,33708,"[1003.163104389633, 1702803706.726]","[32.954412915695535, 1702803706.726]","[1370.3653878422624, 1702803706.726]","[81.41822164068499, 1702803706.726]","[30.93983967163874, 1702803706.726]","[635.0863730443084, 1702803706.726]","[561.8859005456584, 1702803706.726]","[526.6062753216065, 1702803706.726]","[92.75635303043175, 1702803706.726]","[43.469877524642776, 1702803706.726]","[305.91121806409603, 1702803706.726]","[129.67325644213813, 1702803706.726]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,14,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,13,7,507.7977440357208,8.46329573392868
1702803712.0506535,1400.0,3200.0,1554,4800,310,0.0,0.0,88.9,552,3490.9728065538848,88.9,19607.0,3200.0,18.0,0,33708,"[1003.163104389633, 1702803708.715]","[32.954412915695535, 1702803708.715]","[1370.3653878422624, 1702803708.715]","[81.41822164068499, 1702803708.715]","[30.93983967163874, 1702803708.715]","[635.0863730443084, 1702803708.715]","[561.8859005456584, 1702803708.715]","[526.6062753216065, 1702803708.715]","[92.75635303043175, 1702803708.715]","[43.469877524642776, 1702803708.715]","[305.91121806409603, 1702803708.715]","[129.67325644213813, 1702803708.715]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,14,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,13,7,511.5481688976288,8.52580281496048
1702803713.2456026,1600.0,3000.0,1629,6000,520,0.0,0.0,87.3,552,3463.3025549401336,87.3,19607.0,3200.0,18.0,0,34250,"[969.0616939956965, 1702803712.503]","[31.69103945449032, 1702803712.503]","[1334.5596622246114, 1702803712.503]","[98.055927640645, 1702803712.503]","[34.32430560489393, 1702803712.503]","[666.3094022033314, 1702803712.503]","[558.5709625430156, 1702803712.503]","[516.1384740764313, 1702803712.503]","[94.46265833814712, 1702803712.503]","[42.91945375241066, 1702803712.503]","[286.6292877615261, 1702803712.503]","[129.67325644213813, 1702803712.503]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,28,14,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,28,7,12,4,13,7,512.7431180477142,8.545718634128571
