time,current_response_time_percentile_50,current_response_time_percentile_95,current_response_time_average,current_max_response_time,current_min_response_time,current_fail_per_sec,fail_ratio,total_rps,user_count,avg_response_time,current_rps,max_response_time,median_response_time,min_response_time,num_failures,num_requests,custom_cpu_loadgenerator,custom_cpu_redis-cart,custom_cpu_currencyservice,custom_cpu_frontend,custom_cpu_checkoutservice,custom_cpu_paymentservice,custom_cpu_recommendationservice,custom_cpu_productcatalogservice,custom_cpu_shippingservice,custom_cpu_emailservice,custom_cpu_cartservice,custom_cpu_adservice,custom_cpu_coredns,custom_cpu_metrics-server,custom_cpu_local-path-provisioner,custom_cpu_prometheus-grafana,custom_cpu_prometheus-kube-prometheus-operator,custom_cpu_prometheus-kube-state-metrics,custom_monitored_count_coredns,custom_monitored_count_metrics-server,custom_monitored_count_local-path-provisioner,custom_monitored_count_emailservice,custom_monitored_count_paymentservice,custom_monitored_count_loadgenerator,custom_monitored_count_redis-cart,custom_monitored_count_shippingservice,custom_monitored_count_checkoutservice,custom_monitored_count_cartservice,custom_monitored_count_prometheus-grafana,custom_monitored_count_adservice,custom_monitored_count_prometheus-kube-prometheus-operator,custom_monitored_count_prometheus-kube-state-metrics,custom_monitored_count_recommendationservice,custom_monitored_count_currencyservice,custom_monitored_count_frontend,custom_monitored_count_productcatalogservice,custom_kubernetes_coredns_ordered,custom_kubernetes_coredns_ready,custom_kubernetes_metrics-server_ordered,custom_kubernetes_metrics-server_ready,custom_kubernetes_local-path-provisioner_ordered,custom_kubernetes_local-path-provisioner_ready,custom_kubernetes_emailservice_ordered,custom_kubernetes_emailservice_ready,custom_kubernetes_paymentservice_ordered,custom_kubernetes_paymentservice_ready,custom_kubernetes_loadgenerator_ordered,custom_kubernetes_loadgenerator_ready,custom_kubernetes_redis-cart_ordered,custom_kubernetes_redis-cart_ready,custom_kubernetes_shippingservice_ordered,custom_kubernetes_shippingservice_ready,custom_kubernetes_checkoutservice_ordered,custom_kubernetes_checkoutservice_ready,custom_kubernetes_cartservice_ordered,custom_kubernetes_cartservice_ready,custom_kubernetes_prometheus-grafana_ordered,custom_kubernetes_prometheus-grafana_ready,custom_kubernetes_adservice_ordered,custom_kubernetes_adservice_ready,custom_kubernetes_prometheus-kube-prometheus-operator_ordered,custom_kubernetes_prometheus-kube-prometheus-operator_ready,custom_kubernetes_prometheus-kube-state-metrics_ordered,custom_kubernetes_prometheus-kube-state-metrics_ready,custom_kubernetes_recommendationservice_ordered,custom_kubernetes_recommendationservice_ready,custom_kubernetes_currencyservice_ordered,custom_kubernetes_currencyservice_ready,custom_kubernetes_frontend_ordered,custom_kubernetes_frontend_ready,custom_kubernetes_productcatalogservice_ordered,custom_kubernetes_productcatalogservice_ready,elapsed,elapsed_min
1702797818.1738937,1900.0,3800.0,2083,6900,220,0.0,0.005499715531955243,79.5,500,1391.8261916480756,79.5,6860.0,980.0,16.0,29,5273,"[833.8589061490921, 1702797817.785]","[24.17585114082555, 1702797817.785]","[913.2333121407087, 1702797817.785]","[1138.3978696448903, 1702797817.785]","[49.30664353197822, 1702797817.785]","[26.741542452053928, 1702797817.785]","[537.7531088589332, 1702797817.785]","[364.63735406291954, 1702797817.785]","[71.32255463217787, 1702797817.785]","[35.79365054711731, 1702797817.785]","[268.8731181062976, 1702797817.785]","[111.99937108445584, 1702797817.785]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,9,7,10,8,6,4,165.15993118286133,2.7526655197143555
1702797820.479544,1800.0,3400.0,2026,6900,580,0.0,0.00517672259907176,78.9,500,1435.2122176692703,78.9,6860.0,1200.0,16.0,29,5602,"[833.8589061490921, 1702797819.985]","[24.17585114082555, 1702797819.985]","[913.2333121407087, 1702797819.985]","[1138.3978696448903, 1702797819.985]","[49.30664353197822, 1702797819.985]","[26.741542452053928, 1702797819.985]","[537.7531088589332, 1702797819.985]","[364.63735406291954, 1702797819.985]","[71.32255463217787, 1702797819.985]","[35.79365054711731, 1702797819.985]","[268.8731181062976, 1702797819.985]","[111.99937108445584, 1702797819.985]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,167.46558141708374,2.791093023618062
1702797823.1159875,1900.0,3400.0,2156,5200,1000,0.0,0.005060198918164369,75.9,500,1462.2198553823523,75.9,6860.0,1300.0,16.0,29,5731,"[830.709380622752, 1702797822.615]","[26.872101420731916, 1702797822.615]","[707.0733768866617, 1702797822.615]","[1137.8324708702753, 1702797822.615]","[68.21732969519037, 1702797822.615]","[26.841864692415875, 1702797822.615]","[675.0264585752594, 1702797822.615]","[400.126877559927, 1702797822.615]","[77.9618994876137, 1702797822.615]","[42.636694080368336, 1702797822.615]","[235.03952720167396, 1702797822.615]","[111.99937108445584, 1702797822.615]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,170.10202503204346,2.8350337505340577
1702797824.1102045,1900.0,3400.0,2156,5200,1000,0.0,0.005060198918164369,75.9,500,1462.2198553823523,75.9,6860.0,1300.0,16.0,29,5731,"[830.709380622752, 1702797823.63]","[26.872101420731916, 1702797823.63]","[707.0733768866617, 1702797823.63]","[1137.8324708702753, 1702797823.63]","[68.21732969519037, 1702797823.63]","[26.841864692415875, 1702797823.63]","[675.0264585752594, 1702797823.63]","[400.126877559927, 1702797823.63]","[77.9618994876137, 1702797823.63]","[42.636694080368336, 1702797823.63]","[235.03952720167396, 1702797823.63]","[111.99937108445584, 1702797823.63]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,171.09624195098877,2.8516040325164793
1702797826.3523989,2200.0,3900.0,2356,5900,850,0.0,0.004860878310425746,73.9,500,1503.4142481721763,73.9,6860.0,1400.0,16.0,29,5966,"[830.709380622752, 1702797825.931]","[26.872101420731916, 1702797825.931]","[707.0733768866617, 1702797825.931]","[1137.8324708702753, 1702797825.931]","[68.21732969519037, 1702797825.931]","[26.841864692415875, 1702797825.931]","[583.8433666357126, 1702797825.931]","[400.126877559927, 1702797825.931]","[77.9618994876137, 1702797825.931]","[42.636694080368336, 1702797825.931]","[235.03952720167396, 1702797825.931]","[111.99937108445584, 1702797825.931]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,173.33843636512756,2.8889739394187925
1702797828.60692,2200.0,4300.0,2476,6200,850,0.0,0.0047093212081844756,69.6,500,1533.8650180982972,69.6,6860.0,1400.0,16.0,29,6158,"[830.709380622752, 1702797828.06]","[26.872101420731916, 1702797828.06]","[707.0733768866617, 1702797828.06]","[1137.8324708702753, 1702797828.06]","[68.21732969519037, 1702797828.06]","[26.841864692415875, 1702797828.06]","[583.8433666357126, 1702797828.06]","[400.126877559927, 1702797828.06]","[77.9618994876137, 1702797828.06]","[42.636694080368336, 1702797828.06]","[235.03952720167396, 1702797828.06]","[111.99937108445584, 1702797828.06]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,175.59295749664307,2.926549291610718
1702797831.22625,2200.0,4300.0,2476,6200,850,0.0,0.0047093212081844756,69.6,500,1533.8650180982972,69.6,6860.0,1400.0,16.0,29,6158,"[830.709380622752, 1702797829.407]","[26.872101420731916, 1702797829.407]","[707.0733768866617, 1702797829.407]","[1137.8324708702753, 1702797829.407]","[68.21732969519037, 1702797829.407]","[26.841864692415875, 1702797829.407]","[583.8433666357126, 1702797829.407]","[400.126877559927, 1702797829.407]","[77.9618994876137, 1702797829.407]","[42.636694080368336, 1702797829.407]","[235.03952720167396, 1702797829.407]","[111.99937108445584, 1702797829.407]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,178.21228742599487,2.970204790433248
1702797833.486037,1900.0,4300.0,2255,6200,740,0.0,0.004525593008739076,72.8,500,1542.4869206066164,72.8,6860.0,1400.0,16.0,29,6408,"[819.4336193527615, 1702797831.361]","[26.872101420731916, 1702797831.361]","[691.0657559851941, 1702797831.361]","[1141.114238653904, 1702797831.361]","[66.56067361614137, 1702797831.361]","[23.093433888465402, 1702797831.361]","[603.3781776729691, 1702797831.361]","[411.89368215739626, 1702797831.361]","[83.49449793406453, 1702797831.361]","[42.636694080368336, 1702797831.361]","[233.9750547981595, 1702797831.361]","[109.78505544177072, 1702797831.361]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,6,10,8,6,4,180.472074508667,3.0078679084777833
1702797835.5199316,1800.0,4300.0,2195,6200,460,0.0,0.004421405702088733,73.7,500,1558.34277365258,73.7,6860.0,1500.0,16.0,29,6559,"[819.4336193527615, 1702797834.498]","[27.433541084210745, 1702797834.498]","[687.3573831280003, 1702797834.498]","[1161.6654356445558, 1702797834.498]","[66.56067361614137, 1702797834.498]","[23.093433888465402, 1702797834.498]","[650.5668790871008, 1702797834.498]","[415.35318588320393, 1702797834.498]","[83.49449793406453, 1702797834.498]","[42.636694080368336, 1702797834.498]","[233.9750547981595, 1702797834.498]","[109.78505544177072, 1702797834.498]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,182.5059690475464,3.04176615079244
1702797836.4153218,1800.0,4300.0,2195,6200,460,0.0,0.004421405702088733,73.7,500,1558.34277365258,73.7,6860.0,1500.0,16.0,29,6559,"[819.4336193527615, 1702797835.925]","[27.433541084210745, 1702797835.925]","[687.3573831280003, 1702797835.925]","[1161.6654356445558, 1702797835.925]","[66.56067361614137, 1702797835.925]","[23.093433888465402, 1702797835.925]","[650.5668790871008, 1702797835.925]","[415.35318588320393, 1702797835.925]","[83.49449793406453, 1702797835.925]","[42.636694080368336, 1702797835.925]","[233.9750547981595, 1702797835.925]","[109.78505544177072, 1702797835.925]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,183.4013593196869,3.0566893219947815
1702797838.6120038,1900.0,4400.0,2225,7300,460,0.0,0.004204117135401566,71.3,516,1607.9594170133785,71.3,7334.0,1500.0,16.0,29,6898,"[819.4336193527615, 1702797838.056]","[27.433541084210745, 1702797838.056]","[687.3573831280003, 1702797838.056]","[1161.6654356445558, 1702797838.056]","[66.56067361614137, 1702797838.056]","[23.093433888465402, 1702797838.056]","[650.5668790871008, 1702797838.056]","[415.35318588320393, 1702797838.056]","[83.49449793406453, 1702797838.056]","[42.636694080368336, 1702797838.056]","[233.9750547981595, 1702797838.056]","[109.78505544177072, 1702797838.056]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,185.59804129600525,3.093300688266754
1702797841.111434,2200.0,4500.0,2403,7300,460,0.0,0.004121074321443797,73.8,525,1621.4568544564918,73.8,7334.0,1600.0,16.0,29,7037,"[819.4336193527615, 1702797840.512]","[27.433541084210745, 1702797840.512]","[687.3573831280003, 1702797840.512]","[1161.6654356445558, 1702797840.512]","[66.56067361614137, 1702797840.512]","[23.093433888465402, 1702797840.512]","[650.5668790871008, 1702797840.512]","[415.35318588320393, 1702797840.512]","[83.49449793406453, 1702797840.512]","[42.636694080368336, 1702797840.512]","[233.9750547981595, 1702797840.512]","[109.78505544177072, 1702797840.512]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,188.0974714756012,3.1349578579266866
1702797843.0654678,2200.0,4500.0,2403,7300,460,0.0,0.004121074321443797,73.8,525,1621.4568544564918,73.8,7334.0,1600.0,16.0,29,7037,"[819.4336193527615, 1702797842.279]","[26.326240917507064, 1702797842.279]","[672.0212776626717, 1702797842.279]","[1146.7950004238453, 1702797842.279]","[68.11998012197823, 1702797842.279]","[26.893898704714875, 1702797842.279]","[632.7809398618944, 1702797842.279]","[400.8303878223491, 1702797842.279]","[77.45745173687695, 1702797842.279]","[38.64441755111339, 1702797842.279]","[230.29216107236854, 1702797842.279]","[107.4836520811977, 1702797842.279]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,190.05150532722473,3.167525088787079
1702797845.6138217,2300.0,4600.0,2601,7900,1000,0.0,0.003979689858652395,69.4,541,1666.270810221263,69.4,7899.0,1600.0,16.0,29,7287,"[819.4336193527615, 1702797844.545]","[26.326240917507064, 1702797844.545]","[672.0212776626717, 1702797844.545]","[1146.7950004238453, 1702797844.545]","[68.11998012197823, 1702797844.545]","[26.893898704714875, 1702797844.545]","[632.7809398618944, 1702797844.545]","[400.8303878223491, 1702797844.545]","[77.45745173687695, 1702797844.545]","[38.64441755111339, 1702797844.545]","[230.29216107236854, 1702797844.545]","[107.4836520811977, 1702797844.545]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,192.5998592376709,3.2099976539611816
1702797849.1037047,2600.0,5300.0,2923,11000,1200,0.0,0.0038900067069081155,70.1,551,1706.153909432511,70.1,10916.0,1600.0,16.0,29,7455,"[819.4336193527615, 1702797847.684]","[26.326240917507064, 1702797847.684]","[672.0212776626717, 1702797847.684]","[1146.7950004238453, 1702797847.684]","[68.11998012197823, 1702797847.684]","[26.893898704714875, 1702797847.684]","[632.7809398618944, 1702797847.684]","[400.8303878223491, 1702797847.684]","[77.45745173687695, 1702797847.684]","[38.64441755111339, 1702797847.684]","[230.29216107236854, 1702797847.684]","[107.4836520811977, 1702797847.684]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,196.0897421836853,3.2681623697280884
1702797853.4869578,2600.0,5700.0,3066,11000,1200,0.0,0.0037834311806914547,62.9,565,1741.5009708359044,62.9,10916.0,1700.0,16.0,29,7665,"[819.4336193527615, 1702797849.744]","[26.326240917507064, 1702797849.744]","[672.0212776626717, 1702797849.744]","[1146.7950004238453, 1702797849.744]","[68.11998012197823, 1702797849.744]","[26.893898704714875, 1702797849.744]","[632.7809398618944, 1702797849.744]","[400.8303878223491, 1702797849.744]","[77.45745173687695, 1702797849.744]","[38.64441755111339, 1702797849.744]","[230.29216107236854, 1702797849.744]","[107.4836520811977, 1702797849.744]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,200.47299528121948,3.3412165880203246
1702797856.3404615,2800.0,9000.0,3363,11000,1200,0.0,0.003625,69.1,586,1810.3828112920173,69.1,11213.0,1700.0,16.0,29,8000,"[820.2951269591584, 1702797855.164]","[25.338626912997693, 1702797855.164]","[665.0907668404407, 1702797855.164]","[1142.9879151400548, 1702797855.164]","[60.721555273557705, 1702797855.164]","[25.08094291693012, 1702797855.164]","[639.6751435038061, 1702797855.164]","[417.6539439826303, 1702797855.164]","[72.48898336135352, 1702797855.164]","[38.64441755111339, 1702797855.164]","[229.762927528256, 1702797855.164]","[105.80106373125592, 1702797855.164]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,203.32649898529053,3.3887749830881755
1702797858.1590846,2800.0,5800.0,3258,11000,1200,0.0,0.003535722994391612,68.1,597,1854.258329545128,68.1,11284.0,1800.0,16.0,29,8202,"[820.2951269591584, 1702797857.311]","[25.338626912997693, 1702797857.311]","[665.0907668404407, 1702797857.311]","[1142.9879151400548, 1702797857.311]","[60.721555273557705, 1702797857.311]","[25.08094291693012, 1702797857.311]","[639.6751435038061, 1702797857.311]","[417.6539439826303, 1702797857.311]","[72.48898336135352, 1702797857.311]","[38.64441755111339, 1702797857.311]","[229.762927528256, 1702797857.311]","[105.80106373125592, 1702797857.311]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,205.145122051239,3.4190853675206503
1702797862.9548354,2900.0,9300.0,3463,11000,1600,0.0,0.00347846947343169,76.5,607,1876.924070821793,76.5,11284.0,1800.0,16.0,29,8337,"[820.2951269591584, 1702797859.458]","[25.338626912997693, 1702797859.458]","[665.0907668404407, 1702797859.458]","[1142.9879151400548, 1702797859.458]","[60.721555273557705, 1702797859.458]","[25.08094291693012, 1702797859.458]","[639.6751435038061, 1702797859.458]","[417.6539439826303, 1702797859.458]","[72.48898336135352, 1702797859.458]","[38.64441755111339, 1702797859.458]","[229.762927528256, 1702797859.458]","[105.80106373125592, 1702797859.458]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,209.94087290763855,3.4990145484606425
1702797866.6205459,3100.0,7700.0,3767,14000,1700,0.0,0.003370917121934209,65.8,625,1948.894927257614,65.8,14394.0,1900.0,16.0,29,8603,"[846.574765017207, 1702797865.567]","[25.87264827882623, 1702797865.567]","[680.9826010320285, 1702797865.567]","[1158.5270210601507, 1702797865.567]","[48.429630608761514, 1702797865.567]","[23.132061273410873, 1702797865.567]","[629.9673113060957, 1702797865.567]","[405.5030284103662, 1702797865.567]","[71.76211085827407, 1702797865.567]","[43.137349253045, 1702797865.567]","[229.762927528256, 1702797865.567]","[110.90394192250521, 1702797865.567]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,213.6065833568573,3.560109722614288
1702797868.7358594,4000.0,7600.0,4387,14000,1700,0.0,0.0032653980407611753,57.7,640,2043.614155106874,57.7,14449.0,1900.0,16.0,29,8881,"[846.574765017207, 1702797868.123]","[25.87264827882623, 1702797868.123]","[680.9826010320285, 1702797868.123]","[1158.5270210601507, 1702797868.123]","[48.429630608761514, 1702797868.123]","[23.132061273410873, 1702797868.123]","[629.9673113060957, 1702797868.123]","[405.5030284103662, 1702797868.123]","[71.76211085827407, 1702797868.123]","[43.137349253045, 1702797868.123]","[229.762927528256, 1702797868.123]","[110.90394192250521, 1702797868.123]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,215.72189688682556,3.5953649481137595
1702797873.038837,4000.0,7600.0,4387,14000,1700,0.0,0.0032653980407611753,57.7,640,2043.614155106874,57.7,14449.0,1900.0,16.0,29,8881,"[846.574765017207, 1702797869.997]","[25.87264827882623, 1702797869.997]","[680.9826010320285, 1702797869.997]","[1158.5270210601507, 1702797869.997]","[48.429630608761514, 1702797869.997]","[23.132061273410873, 1702797869.997]","[629.9673113060957, 1702797869.997]","[405.5030284103662, 1702797869.997]","[71.76211085827407, 1702797869.997]","[43.137349253045, 1702797869.997]","[229.762927528256, 1702797869.997]","[110.90394192250521, 1702797869.997]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,220.02487444877625,3.6670812408129376
1702797875.6787753,4000.0,7900.0,4449,16000,1800,0.0,0.0030966364121729844,71.4,671,2146.738893189556,71.4,15948.0,2000.0,16.0,29,9365,"[846.574765017207, 1702797873.831]","[24.636789856981903, 1702797873.831]","[670.8827895917067, 1702797873.831]","[1133.2210798860642, 1702797873.831]","[48.429630608761514, 1702797873.831]","[26.417084366916935, 1702797873.831]","[560.0451569196393, 1702797873.831]","[390.6479055555501, 1702797873.831]","[65.29632695172812, 1702797873.831]","[39.175566499910985, 1702797873.831]","[221.87144345971674, 1702797873.831]","[112.87178128533895, 1702797873.831]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,222.66481280326843,3.7110802133878074
1702797877.5254145,3100.0,8800.0,4126,17000,1800,0.0,0.003031887088342917,80.2,685,2192.7113872633586,80.2,16697.0,2000.0,16.0,29,9565,"[846.574765017207, 1702797876.916]","[24.636789856981903, 1702797876.916]","[670.8827895917067, 1702797876.916]","[1133.2210798860642, 1702797876.916]","[48.429630608761514, 1702797876.916]","[26.417084366916935, 1702797876.916]","[560.0451569196393, 1702797876.916]","[390.6479055555501, 1702797876.916]","[65.29632695172812, 1702797876.916]","[39.175566499910985, 1702797876.916]","[221.87144345971674, 1702797876.916]","[112.87178128533895, 1702797876.916]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,224.51145195960999,3.7418575326601666
1702797883.30895,3100.0,8800.0,4126,17000,1800,0.0,0.003031887088342917,80.2,685,2192.7113872633586,80.2,16697.0,2000.0,16.0,29,9565,"[846.574765017207, 1702797878.815]","[24.636789856981903, 1702797878.815]","[670.8827895917067, 1702797878.815]","[1133.2210798860642, 1702797878.815]","[48.429630608761514, 1702797878.815]","[26.417084366916935, 1702797878.815]","[560.0451569196393, 1702797878.815]","[390.6479055555501, 1702797878.815]","[65.29632695172812, 1702797878.815]","[39.175566499910985, 1702797878.815]","[221.87144345971674, 1702797878.815]","[112.87178128533895, 1702797878.815]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,230.29498744010925,3.8382497906684874
1702797885.544821,3200.0,13000.0,4193,17000,2100,0.0,0.0028495627395106614,82.7,723,2312.225690583163,82.7,16697.0,2100.0,16.0,29,10177,"[874.6279858713782, 1702797884.636]","[24.636789856981903, 1702797884.636]","[709.9419464457623, 1702797884.636]","[1179.667640829914, 1702797884.636]","[60.010605645789, 1702797884.636]","[21.61240596845663, 1702797884.636]","[575.6298984941568, 1702797884.636]","[406.16359769950344, 1702797884.636]","[76.5806098055033, 1702797884.636]","[38.50496881243837, 1702797884.636]","[221.87144345971674, 1702797884.636]","[112.87178128533895, 1702797884.636]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,232.53085851669312,3.8755143086115518
1702797888.6408525,3300.0,13000.0,4235,16000,2400,0.0,0.0027935651671322607,74.3,735,2352.921686332045,74.3,16697.0,2200.0,16.0,29,10381,"[874.6279858713782, 1702797887.017]","[24.636789856981903, 1702797887.017]","[709.9419464457623, 1702797887.017]","[1179.667640829914, 1702797887.017]","[60.010605645789, 1702797887.017]","[21.61240596845663, 1702797887.017]","[575.6298984941568, 1702797887.017]","[406.16359769950344, 1702797887.017]","[76.5806098055033, 1702797887.017]","[38.50496881243837, 1702797887.017]","[221.87144345971674, 1702797887.017]","[112.87178128533895, 1702797887.017]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,235.62688994407654,3.9271148324012755
1702797891.0091588,3300.0,13000.0,4300,16000,2300,0.0,0.0027212161020925213,87.1,752,2398.8288368039593,87.1,16697.0,2200.0,16.0,29,10657,"[874.6279858713782, 1702797890.29]","[24.636789856981903, 1702797890.29]","[709.9419464457623, 1702797890.29]","[1179.667640829914, 1702797890.29]","[60.010605645789, 1702797890.29]","[21.61240596845663, 1702797890.29]","[575.6298984941568, 1702797890.29]","[406.16359769950344, 1702797890.29]","[76.5806098055033, 1702797890.29]","[38.50496881243837, 1702797890.29]","[221.87144345971674, 1702797890.29]","[112.87178128533895, 1702797890.29]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,237.99519634246826,3.9665866057078043
1702797893.191994,3300.0,6700.0,4274,16000,2300,0.0,0.0026787363753925735,80.2,763,2428.1998600723164,80.2,16697.0,2300.0,16.0,29,10826,"[874.6279858713782, 1702797892.643]","[24.636789856981903, 1702797892.643]","[745.7770981504234, 1702797892.643]","[1194.977055968361, 1702797892.643]","[65.40110002243429, 1702797892.643]","[23.358950194099393, 1702797892.643]","[532.4528726242442, 1702797892.643]","[447.8327544431594, 1702797892.643]","[84.56236905879861, 1702797892.643]","[38.50496881243837, 1702797892.643]","[256.1364109636725, 1702797892.643]","[126.57444122989115, 1702797892.643]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,240.17803144454956,4.002967190742493
1702797895.7168686,3500.0,7400.0,4432,17000,2300,0.0,0.0026337299064571793,77.5,774,2475.1596113440087,77.5,16851.0,2300.0,16.0,29,11011,"[874.6279858713782, 1702797894.901]","[27.835026278085603, 1702797894.901]","[770.7877861830525, 1702797894.901]","[1293.7513377477683, 1702797894.901]","[65.40110002243429, 1702797894.901]","[23.358950194099393, 1702797894.901]","[556.6902377653473, 1702797894.901]","[448.28969607695086, 1702797894.901]","[84.56236905879861, 1702797894.901]","[39.10402723460152, 1702797894.901]","[256.1364109636725, 1702797894.901]","[126.57444122989115, 1702797894.901]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,242.70290613174438,4.045048435529073
