time,current_response_time_percentile_50,current_response_time_percentile_95,current_response_time_average,current_max_response_time,current_min_response_time,current_fail_per_sec,fail_ratio,total_rps,user_count,avg_response_time,current_rps,max_response_time,median_response_time,min_response_time,num_failures,num_requests,custom_cpu_loadgenerator,custom_cpu_redis-cart,custom_cpu_checkoutservice,custom_cpu_recommendationservice,custom_cpu_paymentservice,custom_cpu_currencyservice,custom_cpu_emailservice,custom_cpu_productcatalogservice,custom_cpu_frontend,custom_cpu_cartservice,custom_cpu_shippingservice,custom_cpu_adservice,custom_cpu_coredns,custom_cpu_metrics-server,custom_cpu_local-path-provisioner,custom_cpu_prometheus-kube-prometheus-operator,custom_cpu_prometheus-kube-state-metrics,custom_cpu_prometheus-grafana,custom_monitored_count_coredns,custom_monitored_count_metrics-server,custom_monitored_count_local-path-provisioner,custom_monitored_count_loadgenerator,custom_monitored_count_prometheus-kube-prometheus-operator,custom_monitored_count_prometheus-kube-state-metrics,custom_monitored_count_prometheus-grafana,custom_monitored_count_redis-cart,custom_monitored_count_checkoutservice,custom_monitored_count_shippingservice,custom_monitored_count_cartservice,custom_monitored_count_adservice,custom_monitored_count_paymentservice,custom_monitored_count_emailservice,custom_monitored_count_recommendationservice,custom_monitored_count_frontend,custom_monitored_count_productcatalogservice,custom_monitored_count_currencyservice,custom_kubernetes_coredns_ordered,custom_kubernetes_coredns_ready,custom_kubernetes_metrics-server_ordered,custom_kubernetes_metrics-server_ready,custom_kubernetes_local-path-provisioner_ordered,custom_kubernetes_local-path-provisioner_ready,custom_kubernetes_loadgenerator_ordered,custom_kubernetes_loadgenerator_ready,custom_kubernetes_prometheus-kube-prometheus-operator_ordered,custom_kubernetes_prometheus-kube-prometheus-operator_ready,custom_kubernetes_prometheus-kube-state-metrics_ordered,custom_kubernetes_prometheus-kube-state-metrics_ready,custom_kubernetes_prometheus-grafana_ordered,custom_kubernetes_prometheus-grafana_ready,custom_kubernetes_redis-cart_ordered,custom_kubernetes_redis-cart_ready,custom_kubernetes_checkoutservice_ordered,custom_kubernetes_checkoutservice_ready,custom_kubernetes_shippingservice_ordered,custom_kubernetes_shippingservice_ready,custom_kubernetes_cartservice_ordered,custom_kubernetes_cartservice_ready,custom_kubernetes_adservice_ordered,custom_kubernetes_adservice_ready,custom_kubernetes_paymentservice_ordered,custom_kubernetes_paymentservice_ready,custom_kubernetes_emailservice_ordered,custom_kubernetes_emailservice_ready,custom_kubernetes_recommendationservice_ordered,custom_kubernetes_recommendationservice_ready,custom_kubernetes_frontend_ordered,custom_kubernetes_frontend_ready,custom_kubernetes_productcatalogservice_ordered,custom_kubernetes_productcatalogservice_ready,custom_kubernetes_currencyservice_ordered,custom_kubernetes_currencyservice_ready,elapsed,elapsed_min
1702811983.3029368,430.0,970.0,483,1300,63,0.0,9.502993442934525e-05,78.6,400,2813.4162459765353,78.6,16186.0,2600.0,24.0,2,21046,"[906.4640799685317, 1702811980.709]","[30.22678073673529, 1702811980.709]","[76.31300833082813, 1702811980.709]","[498.1738592877538, 1702811980.709]","[41.58974719586466, 1702811980.709]","[735.9220756804068, 1702811980.709]","[83.45353844962418, 1702811980.709]","[384.0806387516441, 1702811980.709]","[1100.888568690423, 1702811980.709]","[327.7838806478243, 1702811980.709]","[84.44538613743269, 1702811980.709]","[221.61471720524423, 1702811980.709]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,11,23,8,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,11,4,23,4,8,3,14,6,347.24790501594543,5.78746508359909
1702811985.0410643,400.0,810.0,432,1300,63,0.0,9.384824738398011e-05,78.2,400,2784.0698915696703,78.2,16186.0,2500.0,24.0,2,21311,"[911.1829289844901, 1702811983.507]","[31.560666883746272, 1702811983.507]","[77.60661614998602, 1702811983.507]","[489.8057947360692, 1702811983.507]","[46.74557286423165, 1702811983.507]","[718.7827650512041, 1702811983.507]","[76.29371478598772, 1702811983.507]","[383.10632673047826, 1702811983.507]","[1129.5841462544022, 1702811983.507]","[327.2289077170982, 1702811983.507]","[84.44538613743269, 1702811983.507]","[267.2301116648929, 1702811983.507]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,11,23,8,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,11,4,23,4,8,3,14,6,348.9860324859619,5.816433874766032
1702811987.4164858,360.0,750.0,402,1300,88,0.0,9.319664492078285e-05,83.3,400,2766.953733720336,83.3,16186.0,2500.0,24.0,2,21460,"[911.1829289844901, 1702811985.725]","[31.560666883746272, 1702811985.725]","[77.60661614998602, 1702811985.725]","[489.8057947360692, 1702811985.725]","[46.74557286423165, 1702811985.725]","[718.7827650512041, 1702811985.725]","[76.29371478598772, 1702811985.725]","[383.10632673047826, 1702811985.725]","[1129.5841462544022, 1702811985.725]","[327.2289077170982, 1702811985.725]","[84.44538613743269, 1702811985.725]","[267.2301116648929, 1702811985.725]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,11,23,8,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,11,4,23,4,8,3,14,6,351.36145401000977,5.856024233500163
1702811988.7909791,390.0,1500.0,507,2400,88,0.0,9.275577404693442e-05,82.0,400,2759.2350491649,82.0,16186.0,2500.0,24.0,2,21562,"[911.1829289844901, 1702811987.911]","[31.560666883746272, 1702811987.911]","[77.60661614998602, 1702811987.911]","[489.8057947360692, 1702811987.911]","[46.74557286423165, 1702811987.911]","[718.7827650512041, 1702811987.911]","[76.29371478598772, 1702811987.911]","[383.10632673047826, 1702811987.911]","[1129.5841462544022, 1702811987.911]","[327.2289077170982, 1702811987.911]","[84.44538613743269, 1702811987.911]","[267.2301116648929, 1702811987.911]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,11,23,8,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,11,4,23,4,8,3,14,6,352.7359473705292,5.8789324561754865
1702811993.3669207,390.0,1500.0,507,2400,88,0.0,9.275577404693442e-05,82.0,400,2759.2350491649,82.0,16186.0,2500.0,24.0,2,21562,"[911.1829289844901, 1702811990.412]","[31.560666883746272, 1702811990.412]","[77.60661614998602, 1702811990.412]","[489.8057947360692, 1702811990.412]","[46.74557286423165, 1702811990.412]","[718.7827650512041, 1702811990.412]","[76.29371478598772, 1702811990.412]","[383.10632673047826, 1702811990.412]","[1129.5841462544022, 1702811990.412]","[327.2289077170982, 1702811990.412]","[84.44538613743269, 1702811990.412]","[267.2301116648929, 1702811990.412]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,11,23,8,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,10,4,23,4,8,3,15,6,357.31188893318176,5.955198148886363
1702811994.2203774,1100.0,2400.0,1058,3600,38,0.0,9.168423947923352e-05,63.3,100,2742.9625535797477,63.3,16186.0,2400.0,24.0,2,21814,"[911.1829289844901, 1702811993.51]","[29.61117080127982, 1702811993.51]","[87.2742744292124, 1702811993.51]","[474.3470400244522, 1702811993.51]","[44.629601146052664, 1702811993.51]","[681.9625678688619, 1702811993.51]","[70.452722965217, 1702811993.51]","[385.0318583194214, 1702811993.51]","[1119.999646259954, 1702811993.51]","[316.42927062955135, 1702811993.51]","[75.16440764807136, 1702811993.51]","[242.69410032539, 1702811993.51]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,11,23,8,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,10,4,23,4,8,3,15,6,358.1653456687927,5.969422427813212
1702811995.8037698,1100.0,2400.0,1058,3600,38,0.0,9.168423947923352e-05,63.3,100,2742.9625535797477,63.3,16186.0,2400.0,24.0,2,21814,"[911.1829289844901, 1702811995.51]","[29.61117080127982, 1702811995.51]","[87.2742744292124, 1702811995.51]","[474.3470400244522, 1702811995.51]","[44.629601146052664, 1702811995.51]","[681.9625678688619, 1702811995.51]","[70.452722965217, 1702811995.51]","[385.0318583194214, 1702811995.51]","[1119.999646259954, 1702811995.51]","[316.42927062955135, 1702811995.51]","[75.16440764807136, 1702811995.51]","[242.69410032539, 1702811995.51]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,10,4,23,4,8,3,15,6,359.7487380504608,5.995812300841013
1702811997.8739145,1100.0,2600.0,1005,3600,20,0.0,9.132003104881056e-05,41.5,100,2732.348246356039,41.5,16186.0,2400.0,20.0,2,21901,"[911.1829289844901, 1702811997.451]","[29.61117080127982, 1702811997.451]","[87.2742744292124, 1702811997.451]","[474.3470400244522, 1702811997.451]","[44.629601146052664, 1702811997.451]","[681.9625678688619, 1702811997.451]","[70.452722965217, 1702811997.451]","[385.0318583194214, 1702811997.451]","[1119.999646259954, 1702811997.451]","[316.42927062955135, 1702811997.451]","[75.16440764807136, 1702811997.451]","[242.69410032539, 1702811997.451]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,10,4,23,4,8,3,15,6,361.8188827037811,6.030314711729686
1702811999.6988149,1100.0,2600.0,1005,3600,20,0.0,9.132003104881056e-05,41.5,100,2732.348246356039,41.5,16186.0,2400.0,20.0,2,21901,"[911.1829289844901, 1702811999.439]","[29.61117080127982, 1702811999.439]","[87.2742744292124, 1702811999.439]","[474.3470400244522, 1702811999.439]","[44.629601146052664, 1702811999.439]","[681.9625678688619, 1702811999.439]","[70.452722965217, 1702811999.439]","[385.0318583194214, 1702811999.439]","[1119.999646259954, 1702811999.439]","[316.42927062955135, 1702811999.439]","[75.16440764807136, 1702811999.439]","[242.69410032539, 1702811999.439]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,10,4,23,4,8,3,15,6,363.6437830924988,6.060729718208313
1702812001.8528652,58.0,150.0,69,200,19,0.0,9.09835319807115e-05,32.0,100,2722.4961486537404,32.0,16186.0,2400.0,19.0,2,21982,"[731.7884284095987, 1702812001.524]","[20.210196957433922, 1702812001.524]","[76.0032067498505, 1702812001.524]","[621.6311467507855, 1702812001.524]","[46.86503933570871, 1702812001.524]","[568.9272139161878, 1702812001.524]","[75.23150651518137, 1702812001.524]","[387.11977468681533, 1702812001.524]","[901.7454194821224, 1702812001.524]","[254.92645416761118, 1702812001.524]","[63.60465102913998, 1702812001.524]","[176.54653323872583, 1702812001.524]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,10,5,23,4,8,3,15,6,365.797833442688,6.096630557378133
1702812004.10561,58.0,150.0,69,200,19,0.0,9.09835319807115e-05,32.0,100,2722.4961486537404,32.0,16186.0,2400.0,19.0,2,21982,"[731.7884284095987, 1702812003.435]","[20.210196957433922, 1702812003.435]","[76.0032067498505, 1702812003.435]","[621.6311467507855, 1702812003.435]","[46.86503933570871, 1702812003.435]","[568.9272139161878, 1702812003.435]","[75.23150651518137, 1702812003.435]","[387.11977468681533, 1702812003.435]","[901.7454194821224, 1702812003.435]","[254.92645416761118, 1702812003.435]","[63.60465102913998, 1702812003.435]","[176.54653323872583, 1702812003.435]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,10,5,23,4,8,3,15,6,368.0505781173706,6.134176301956177
1702812005.8072374,52.0,140.0,63,200,19,0.0,9.064950369396728e-05,20.5,100,2712.7482220937127,20.5,16186.0,2400.0,19.0,2,22063,"[731.7884284095987, 1702812005.467]","[20.210196957433922, 1702812005.467]","[76.0032067498505, 1702812005.467]","[621.6311467507855, 1702812005.467]","[46.86503933570871, 1702812005.467]","[568.9272139161878, 1702812005.467]","[75.23150651518137, 1702812005.467]","[387.11977468681533, 1702812005.467]","[901.7454194821224, 1702812005.467]","[254.92645416761118, 1702812005.467]","[63.60465102913998, 1702812005.467]","[176.54653323872583, 1702812005.467]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,10,5,23,4,8,3,15,6,369.75220561027527,6.162536760171254
1702812007.7360377,52.0,140.0,63,200,19,0.0,9.064950369396728e-05,20.5,100,2712.7482220937127,20.5,16186.0,2400.0,19.0,2,22063,"[731.7884284095987, 1702812007.447]","[20.210196957433922, 1702812007.447]","[76.0032067498505, 1702812007.447]","[621.6311467507855, 1702812007.447]","[46.86503933570871, 1702812007.447]","[568.9272139161878, 1702812007.447]","[75.23150651518137, 1702812007.447]","[387.11977468681533, 1702812007.447]","[901.7454194821224, 1702812007.447]","[254.92645416761118, 1702812007.447]","[63.60465102913998, 1702812007.447]","[176.54653323872583, 1702812007.447]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,10,5,23,4,8,3,15,6,371.68100595474243,6.1946834325790405
1702812009.7044914,55.0,130.0,66,260,19,0.0,9.028530155290719e-05,20.3,100,2702.143669243155,20.3,16186.0,2400.0,19.0,2,22152,"[731.7884284095987, 1702812009.448]","[20.210196957433922, 1702812009.448]","[76.0032067498505, 1702812009.448]","[621.6311467507855, 1702812009.448]","[46.86503933570871, 1702812009.448]","[568.9272139161878, 1702812009.448]","[75.23150651518137, 1702812009.448]","[387.11977468681533, 1702812009.448]","[901.7454194821224, 1702812009.448]","[254.92645416761118, 1702812009.448]","[63.60465102913998, 1702812009.448]","[176.54653323872583, 1702812009.448]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,10,5,23,4,8,3,15,6,373.6494596004486,6.22749099334081
1702812011.8800216,55.0,130.0,66,260,19,0.0,9.028530155290719e-05,20.3,100,2702.143669243155,20.3,16186.0,2400.0,19.0,2,22152,"[731.7884284095987, 1702812011.439]","[20.210196957433922, 1702812011.439]","[53.565020444646535, 1702812011.439]","[470.76069752973285, 1702812011.439]","[37.62673502891521, 1702812011.439]","[448.56947860682794, 1702812011.439]","[54.58859178405455, 1702812011.439]","[233.1522656085691, 1702812011.439]","[738.7602215941172, 1702812011.439]","[204.98109941446748, 1702812011.439]","[63.60465102913998, 1702812011.439]","[88.55058496413578, 1702812011.439]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,10,5,23,4,8,3,15,6,375.8249897956848,6.26374982992808
1702812014.0932415,57.0,140.0,66,260,21,0.0,8.991592860675269e-05,21.2,100,2691.321918854753,21.2,16186.0,2400.0,19.0,2,22243,"[731.7884284095987, 1702812013.453]","[20.210196957433922, 1702812013.453]","[53.565020444646535, 1702812013.453]","[470.76069752973285, 1702812013.453]","[37.62673502891521, 1702812013.453]","[448.56947860682794, 1702812013.453]","[54.58859178405455, 1702812013.453]","[233.1522656085691, 1702812013.453]","[738.7602215941172, 1702812013.453]","[204.98109941446748, 1702812013.453]","[63.60465102913998, 1702812013.453]","[88.55058496413578, 1702812013.453]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,10,5,23,4,8,3,15,6,378.03820967674255,6.300636827945709
1702812015.8247461,57.0,140.0,66,260,21,0.0,8.991592860675269e-05,21.2,100,2691.321918854753,21.2,16186.0,2400.0,19.0,2,22243,"[731.7884284095987, 1702812015.457]","[20.210196957433922, 1702812015.457]","[53.565020444646535, 1702812015.457]","[470.76069752973285, 1702812015.457]","[37.62673502891521, 1702812015.457]","[448.56947860682794, 1702812015.457]","[54.58859178405455, 1702812015.457]","[233.1522656085691, 1702812015.457]","[738.7602215941172, 1702812015.457]","[204.98109941446748, 1702812015.457]","[63.60465102913998, 1702812015.457]","[88.55058496413578, 1702812015.457]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,10,5,23,4,8,3,15,6,379.76971435546875,6.329495239257812
1702812017.7705595,56.0,160.0,69,340,21,0.0,8.960172035303078e-05,21.5,100,2682.17388131819,21.5,16186.0,2400.0,19.0,2,22321,"[731.7884284095987, 1702812017.448]","[20.210196957433922, 1702812017.448]","[53.565020444646535, 1702812017.448]","[470.76069752973285, 1702812017.448]","[37.62673502891521, 1702812017.448]","[448.56947860682794, 1702812017.448]","[54.58859178405455, 1702812017.448]","[233.1522656085691, 1702812017.448]","[738.7602215941172, 1702812017.448]","[204.98109941446748, 1702812017.448]","[63.60465102913998, 1702812017.448]","[88.55058496413578, 1702812017.448]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,10,5,23,4,8,3,15,6,381.71552777290344,6.361925462881724
1702812019.8395998,56.0,160.0,69,340,21,0.0,8.960172035303078e-05,21.5,100,2682.17388131819,21.5,16186.0,2400.0,19.0,2,22321,"[731.7884284095987, 1702812019.443]","[20.210196957433922, 1702812019.443]","[53.565020444646535, 1702812019.443]","[470.76069752973285, 1702812019.443]","[37.62673502891521, 1702812019.443]","[448.56947860682794, 1702812019.443]","[54.58859178405455, 1702812019.443]","[233.1522656085691, 1702812019.443]","[738.7602215941172, 1702812019.443]","[204.98109941446748, 1702812019.443]","[63.60465102913998, 1702812019.443]","[88.55058496413578, 1702812019.443]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,10,5,23,4,8,3,15,6,383.78456807136536,6.396409467856089
1702812021.8870494,55.0,170.0,69,340,21,0.0,8.927375797884212e-05,20.8,100,2672.617417055007,20.8,16186.0,2400.0,19.0,2,22403,"[238.62672691456493, 1702812021.564]","[13.799886846544092, 1702812021.564]","[37.67567712094543, 1702812021.564]","[293.75067903599097, 1702812021.564]","[28.44734029210997, 1702812021.564]","[284.5825542782326, 1702812021.564]","[54.662738084385964, 1702812021.564]","[220.80952457572374, 1702812021.564]","[439.0830886206177, 1702812021.564]","[177.21134620716242, 1702812021.564]","[36.73898609310688, 1702812021.564]","[87.76738096960625, 1702812021.564]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,10,5,23,4,8,3,15,6,385.832017660141,6.430533627669017
1702812024.338384,55.0,170.0,69,340,21,0.0,8.927375797884212e-05,20.8,100,2672.617417055007,20.8,16186.0,2400.0,19.0,2,22403,"[238.62672691456493, 1702812023.46]","[13.799886846544092, 1702812023.46]","[37.67567712094543, 1702812023.46]","[293.75067903599097, 1702812023.46]","[28.44734029210997, 1702812023.46]","[284.5825542782326, 1702812023.46]","[54.662738084385964, 1702812023.46]","[220.80952457572374, 1702812023.46]","[439.0830886206177, 1702812023.46]","[177.21134620716242, 1702812023.46]","[36.73898609310688, 1702812023.46]","[87.76738096960625, 1702812023.46]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,10,5,23,4,8,3,15,6,388.28335213661194,6.471389202276866
1702812027.2988074,65.0,170.0,77,340,21,0.0,8.888098835659053e-05,21.2,100,2661.213766577781,21.2,16186.0,2400.0,19.0,2,22502,"[238.62672691456493, 1702812025.85]","[13.799886846544092, 1702812025.85]","[37.67567712094543, 1702812025.85]","[293.75067903599097, 1702812025.85]","[28.44734029210997, 1702812025.85]","[284.5825542782326, 1702812025.85]","[54.662738084385964, 1702812025.85]","[220.80952457572374, 1702812025.85]","[439.0830886206177, 1702812025.85]","[177.21134620716242, 1702812025.85]","[36.73898609310688, 1702812025.85]","[87.76738096960625, 1702812025.85]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,10,5,23,4,5,3,15,6,391.2437756061554,6.520729593435923
1702812028.8149521,65.0,170.0,77,340,21,0.0,8.888098835659053e-05,21.2,100,2661.213766577781,21.2,16186.0,2400.0,19.0,2,22502,"[238.62672691456493, 1702812027.733]","[13.799886846544092, 1702812027.733]","[37.67567712094543, 1702812027.733]","[293.75067903599097, 1702812027.733]","[28.44734029210997, 1702812027.733]","[284.5825542782326, 1702812027.733]","[54.662738084385964, 1702812027.733]","[220.80952457572374, 1702812027.733]","[439.0830886206177, 1702812027.733]","[177.21134620716242, 1702812027.733]","[36.73898609310688, 1702812027.733]","[87.76738096960625, 1702812027.733]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,3,3,2,4,2,6,5,9,4,5,3,15,6,392.75992035865784,6.545998672644298
1702812032.0388358,93.0,560.0,172,1200,24,0.0,8.851907586084801e-05,22.3,100,2651.6564634782844,22.3,16186.0,2300.0,19.0,2,22594,"[238.62672691456493, 1702812029.972]","[13.799886846544092, 1702812029.972]","[37.67567712094543, 1702812029.972]","[293.75067903599097, 1702812029.972]","[28.44734029210997, 1702812029.972]","[284.5825542782326, 1702812029.972]","[54.662738084385964, 1702812029.972]","[220.80952457572374, 1702812029.972]","[439.0830886206177, 1702812029.972]","[177.21134620716242, 1702812029.972]","[36.73898609310688, 1702812029.972]","[87.76738096960625, 1702812029.972]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,9,6,395.98380398750305,6.599730066458384
1702812032.4395638,120.0,610.0,195,1200,27,0.0,8.830411938716941e-05,24.1,100,2645.489135110568,24.1,16186.0,2300.0,19.0,2,22649,"[273.2711320327033, 1702812032.116]","[16.615606851492494, 1702812032.116]","[33.22869075168675, 1702812032.116]","[229.0523911362961, 1702812032.116]","[31.67243286758705, 1702812032.116]","[326.3184226131078, 1702812032.116]","[57.450158216128756, 1702812032.116]","[229.12441498785776, 1702812032.116]","[455.6581884934457, 1702812032.116]","[178.26928469790855, 1702812032.116]","[37.82031867431827, 1702812032.116]","[78.4475768949068, 1702812032.116]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,9,6,396.3845319747925,6.606408866246541
1702812034.64772,120.0,610.0,195,1200,27,0.0,8.830411938716941e-05,24.1,100,2645.489135110568,24.1,16186.0,2300.0,19.0,2,22649,"[273.2711320327033, 1702812034.118]","[16.615606851492494, 1702812034.118]","[33.22869075168675, 1702812034.118]","[229.0523911362961, 1702812034.118]","[31.67243286758705, 1702812034.118]","[326.3184226131078, 1702812034.118]","[57.450158216128756, 1702812034.118]","[229.12441498785776, 1702812034.118]","[455.6581884934457, 1702812034.118]","[178.26928469790855, 1702812034.118]","[37.82031867431827, 1702812034.118]","[78.4475768949068, 1702812034.118]",,,,,,,,,,1,,,,1,2,2,13,27,3,5,10,23,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,9,6,398.59268832206726,6.643211472034454
1702812036.3807561,120.0,620.0,193,1200,23,0.0,8.799718409010911e-05,22.0,100,2636.5922978632184,22.0,16186.0,2300.0,19.0,2,22728,"[273.2711320327033, 1702812036.113]","[16.615606851492494, 1702812036.113]","[33.22869075168675, 1702812036.113]","[229.0523911362961, 1702812036.113]","[31.67243286758705, 1702812036.113]","[326.3184226131078, 1702812036.113]","[57.450158216128756, 1702812036.113]","[229.12441498785776, 1702812036.113]","[455.6581884934457, 1702812036.113]","[178.26928469790855, 1702812036.113]","[37.82031867431827, 1702812036.113]","[78.4475768949068, 1702812036.113]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,9,6,400.325724363327,6.67209540605545
1702812038.4064608,120.0,620.0,193,1200,23,0.0,8.799718409010911e-05,22.0,100,2636.5922978632184,22.0,16186.0,2300.0,19.0,2,22728,"[273.2711320327033, 1702812038.123]","[16.615606851492494, 1702812038.123]","[33.22869075168675, 1702812038.123]","[229.0523911362961, 1702812038.123]","[31.67243286758705, 1702812038.123]","[326.3184226131078, 1702812038.123]","[57.450158216128756, 1702812038.123]","[229.12441498785776, 1702812038.123]","[455.6581884934457, 1702812038.123]","[178.26928469790855, 1702812038.123]","[37.82031867431827, 1702812038.123]","[78.4475768949068, 1702812038.123]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,9,6,402.3514289855957,6.705857149759928
1702812040.5079718,57.0,220.0,82,370,23,0.0,8.768468586961288e-05,21.0,100,2627.5101079734345,21.0,16186.0,2300.0,19.0,2,22809,"[273.2711320327033, 1702812040.139]","[16.615606851492494, 1702812040.139]","[33.22869075168675, 1702812040.139]","[229.0523911362961, 1702812040.139]","[31.67243286758705, 1702812040.139]","[326.3184226131078, 1702812040.139]","[57.450158216128756, 1702812040.139]","[229.12441498785776, 1702812040.139]","[455.6581884934457, 1702812040.139]","[178.26928469790855, 1702812040.139]","[37.82031867431827, 1702812040.139]","[78.4475768949068, 1702812040.139]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,9,6,404.4529399871826,6.7408823331197105
1702812043.1183116,57.0,220.0,82,370,23,0.0,8.768468586961288e-05,21.0,100,2627.5101079734345,21.0,16186.0,2300.0,19.0,2,22809,"[273.2711320327033, 1702812042.17]","[16.66382562852457, 1702812042.17]","[33.22869075168675, 1702812042.17]","[287.0364756558607, 1702812042.17]","[29.932108545395618, 1702812042.17]","[343.08352770228794, 1702812042.17]","[60.42730561370467, 1702812042.17]","[229.10879322145746, 1702812042.17]","[488.97247008732927, 1702812042.17]","[198.34379283764252, 1702812042.17]","[37.82031867431827, 1702812042.17]","[94.03268634602836, 1702812042.17]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,9,6,407.06327986717224,6.784387997786204
